image-id,vehicle-id,color,attribute,seed,conditioning-scale
6983,9,white,elegant,1383,0.2
6984,9,white,elegant,1384,0.2
6985,9,white,elegant,1385,0.2
6986,9,white,elegant,1386,0.2
6987,9,white,elegant,1387,0.2
6988,9,white,elegant,1388,0.2
6989,9,white,elegant,1389,0.2
6990,9,white,elegant,1300,1.0
6991,9,white,elegant,1301,1.0
6992,9,white,elegant,1302,1.0
6993,9,white,elegant,1303,1.0
6994,9,white,elegant,1304,1.0
6995,9,white,elegant,1305,1.0
6996,9,white,elegant,1306,1.0
6997,9,white,elegant,1307,1.0
6998,9,white,elegant,1308,1.0
6999,9,white,elegant,1309,1.0
7000,10,white,elegant,1300,0.2
7001,10,white,elegant,1301,0.2
7002,10,white,elegant,1302,0.2
7003,10,white,elegant,1303,0.2
7004,10,white,elegant,1304,0.2
7005,10,white,elegant,1305,0.2
7006,10,white,elegant,1306,0.2
7007,10,white,elegant,1307,0.2
7008,10,white,elegant,1308,0.2
7009,10,white,elegant,1309,0.2
7010,10,white,elegant,1310,0.2
7011,10,white,elegant,1311,0.2
7012,10,white,elegant,1312,0.2
7013,10,white,elegant,1313,0.2
7014,10,white,elegant,1314,0.2
7015,10,white,elegant,1315,0.2
7016,10,white,elegant,1316,0.2
7017,10,white,elegant,1317,0.2
7018,10,white,elegant,1318,0.2
7019,10,white,elegant,1319,0.2
7020,10,white,elegant,1320,0.2
7021,10,white,elegant,1321,0.2
7022,10,white,elegant,1322,0.2
7023,10,white,elegant,1323,0.2
7024,10,white,elegant,1324,0.2
7025,10,white,elegant,1325,0.2
7026,10,white,elegant,1326,0.2
7027,10,white,elegant,1327,0.2
7028,10,white,elegant,1328,0.2
7029,10,white,elegant,1329,0.2
7030,10,white,elegant,1330,0.2
7031,10,white,elegant,1331,0.2
7032,10,white,elegant,1332,0.2
7033,10,white,elegant,1333,0.2
7034,10,white,elegant,1334,0.2
7035,10,white,elegant,1335,0.2
7036,10,white,elegant,1336,0.2
7037,10,white,elegant,1337,0.2
7038,10,white,elegant,1338,0.2
7039,10,white,elegant,1339,0.2
7040,10,white,elegant,1340,0.2
7041,10,white,elegant,1341,0.2
7042,10,white,elegant,1342,0.2
7043,10,white,elegant,1343,0.2
7044,10,white,elegant,1344,0.2
7045,10,white,elegant,1345,0.2
7046,10,white,elegant,1346,0.2
7047,10,white,elegant,1347,0.2
7048,10,white,elegant,1348,0.2
7049,10,white,elegant,1349,0.2
7050,10,white,elegant,1350,0.2
7051,10,white,elegant,1351,0.2
7052,10,white,elegant,1352,0.2
7053,10,white,elegant,1353,0.2
7054,10,white,elegant,1354,0.2
7055,10,white,elegant,1355,0.2
7056,10,white,elegant,1356,0.2
7057,10,white,elegant,1357,0.2
7058,10,white,elegant,1358,0.2
7059,10,white,elegant,1359,0.2
7060,10,white,elegant,1360,0.2
7061,10,white,elegant,1361,0.2
7062,10,white,elegant,1362,0.2
7063,10,white,elegant,1363,0.2
7064,10,white,elegant,1364,0.2
7065,10,white,elegant,1365,0.2
7066,10,white,elegant,1366,0.2
7067,10,white,elegant,1367,0.2
7068,10,white,elegant,1368,0.2
7069,10,white,elegant,1369,0.2
7070,10,white,elegant,1370,0.2
7071,10,white,elegant,1371,0.2
7072,10,white,elegant,1372,0.2
7073,10,white,elegant,1373,0.2
7074,10,white,elegant,1374,0.2
7075,10,white,elegant,1375,0.2
7076,10,white,elegant,1376,0.2
7077,10,white,elegant,1377,0.2
7078,10,white,elegant,1378,0.2
7079,10,white,elegant,1379,0.2
7080,10,white,elegant,1380,0.2
7081,10,white,elegant,1381,0.2
7082,10,white,elegant,1382,0.2
7083,10,white,elegant,1383,0.2
7084,10,white,elegant,1384,0.2
7085,10,white,elegant,1385,0.2
7086,10,white,elegant,1386,0.2
7087,10,white,elegant,1387,0.2
7088,10,white,elegant,1388,0.2
7089,10,white,elegant,1389,0.2
7090,10,white,elegant,1300,1.0
7091,10,white,elegant,1301,1.0
7092,10,white,elegant,1302,1.0
7093,10,white,elegant,1303,1.0
7094,10,white,elegant,1304,1.0
7095,10,white,elegant,1305,1.0
7096,10,white,elegant,1306,1.0
7097,10,white,elegant,1307,1.0
7098,10,white,elegant,1308,1.0
7099,10,white,elegant,1309,1.0
7100,11,white,elegant,1300,0.2
7101,11,white,elegant,1301,0.2
7102,11,white,elegant,1302,0.2
7103,11,white,elegant,1303,0.2
7104,11,white,elegant,1304,0.2
7105,11,white,elegant,1305,0.2
7106,11,white,elegant,1306,0.2
7107,11,white,elegant,1307,0.2
7108,11,white,elegant,1308,0.2
7109,11,white,elegant,1309,0.2
7110,11,white,elegant,1310,0.2
7111,11,white,elegant,1311,0.2
7112,11,white,elegant,1312,0.2
7113,11,white,elegant,1313,0.2
7114,11,white,elegant,1314,0.2
7115,11,white,elegant,1315,0.2
7116,11,white,elegant,1316,0.2
7117,11,white,elegant,1317,0.2
7118,11,white,elegant,1318,0.2
7119,11,white,elegant,1319,0.2
7120,11,white,elegant,1320,0.2
7121,11,white,elegant,1321,0.2
7122,11,white,elegant,1322,0.2
7123,11,white,elegant,1323,0.2
7124,11,white,elegant,1324,0.2
7125,11,white,elegant,1325,0.2
7126,11,white,elegant,1326,0.2
7127,11,white,elegant,1327,0.2
7128,11,white,elegant,1328,0.2
7129,11,white,elegant,1329,0.2
7130,11,white,elegant,1330,0.2
7131,11,white,elegant,1331,0.2
7132,11,white,elegant,1332,0.2
7133,11,white,elegant,1333,0.2
7134,11,white,elegant,1334,0.2
7135,11,white,elegant,1335,0.2
7136,11,white,elegant,1336,0.2
7137,11,white,elegant,1337,0.2
7138,11,white,elegant,1338,0.2
7139,11,white,elegant,1339,0.2
7140,11,white,elegant,1340,0.2
7141,11,white,elegant,1341,0.2
7142,11,white,elegant,1342,0.2
7143,11,white,elegant,1343,0.2
7144,11,white,elegant,1344,0.2
7145,11,white,elegant,1345,0.2
7146,11,white,elegant,1346,0.2
7147,11,white,elegant,1347,0.2
7148,11,white,elegant,1348,0.2
7149,11,white,elegant,1349,0.2
7150,11,white,elegant,1350,0.2
7151,11,white,elegant,1351,0.2
7152,11,white,elegant,1352,0.2
7153,11,white,elegant,1353,0.2
7154,11,white,elegant,1354,0.2
7155,11,white,elegant,1355,0.2
7156,11,white,elegant,1356,0.2
7157,11,white,elegant,1357,0.2
7158,11,white,elegant,1358,0.2
7159,11,white,elegant,1359,0.2
7160,11,white,elegant,1360,0.2
7161,11,white,elegant,1361,0.2
7162,11,white,elegant,1362,0.2
7163,11,white,elegant,1363,0.2
7164,11,white,elegant,1364,0.2
7165,11,white,elegant,1365,0.2
7166,11,white,elegant,1366,0.2
7167,11,white,elegant,1367,0.2
7168,11,white,elegant,1368,0.2
7169,11,white,elegant,1369,0.2
7170,11,white,elegant,1370,0.2
7171,11,white,elegant,1371,0.2
7172,11,white,elegant,1372,0.2
7173,11,white,elegant,1373,0.2
7174,11,white,elegant,1374,0.2
7175,11,white,elegant,1375,0.2
7176,11,white,elegant,1376,0.2
7177,11,white,elegant,1377,0.2
7178,11,white,elegant,1378,0.2
7179,11,white,elegant,1379,0.2
7180,11,white,elegant,1380,0.2
7181,11,white,elegant,1381,0.2
7182,11,white,elegant,1382,0.2
7183,11,white,elegant,1383,0.2
7184,11,white,elegant,1384,0.2
7185,11,white,elegant,1385,0.2
7186,11,white,elegant,1386,0.2
7187,11,white,elegant,1387,0.2
7188,11,white,elegant,1388,0.2
7189,11,white,elegant,1389,0.2
7190,11,white,elegant,1300,1.0
7191,11,white,elegant,1301,1.0
7192,11,white,elegant,1302,1.0
7193,11,white,elegant,1303,1.0
7194,11,white,elegant,1304,1.0
7195,11,white,elegant,1305,1.0
7196,11,white,elegant,1306,1.0
7197,11,white,elegant,1307,1.0
7198,11,white,elegant,1308,1.0
7199,11,white,elegant,1309,1.0
7200,12,white,elegant,1300,0.2
7201,12,white,elegant,1301,0.2
7202,12,white,elegant,1302,0.2
7203,12,white,elegant,1303,0.2
7204,12,white,elegant,1304,0.2
7205,12,white,elegant,1305,0.2
7206,12,white,elegant,1306,0.2
7207,12,white,elegant,1307,0.2
7208,12,white,elegant,1308,0.2
7209,12,white,elegant,1309,0.2
7210,12,white,elegant,1310,0.2
7211,12,white,elegant,1311,0.2
7212,12,white,elegant,1312,0.2
7213,12,white,elegant,1313,0.2
7214,12,white,elegant,1314,0.2
7215,12,white,elegant,1315,0.2
7216,12,white,elegant,1316,0.2
7217,12,white,elegant,1317,0.2
7218,12,white,elegant,1318,0.2
7219,12,white,elegant,1319,0.2
7220,12,white,elegant,1320,0.2
7221,12,white,elegant,1321,0.2
7222,12,white,elegant,1322,0.2
7223,12,white,elegant,1323,0.2
7224,12,white,elegant,1324,0.2
7225,12,white,elegant,1325,0.2
7226,12,white,elegant,1326,0.2
7227,12,white,elegant,1327,0.2
7228,12,white,elegant,1328,0.2
7229,12,white,elegant,1329,0.2
7230,12,white,elegant,1330,0.2
7231,12,white,elegant,1331,0.2
7232,12,white,elegant,1332,0.2
7233,12,white,elegant,1333,0.2
7234,12,white,elegant,1334,0.2
7235,12,white,elegant,1335,0.2
7236,12,white,elegant,1336,0.2
7237,12,white,elegant,1337,0.2
7238,12,white,elegant,1338,0.2
7239,12,white,elegant,1339,0.2
7240,12,white,elegant,1340,0.2
7241,12,white,elegant,1341,0.2
7242,12,white,elegant,1342,0.2
7243,12,white,elegant,1343,0.2
7244,12,white,elegant,1344,0.2
7245,12,white,elegant,1345,0.2
7246,12,white,elegant,1346,0.2
7247,12,white,elegant,1347,0.2
7248,12,white,elegant,1348,0.2
7249,12,white,elegant,1349,0.2
7250,12,white,elegant,1350,0.2
7251,12,white,elegant,1351,0.2
7252,12,white,elegant,1352,0.2
7253,12,white,elegant,1353,0.2
7254,12,white,elegant,1354,0.2
7255,12,white,elegant,1355,0.2
7256,12,white,elegant,1356,0.2
7257,12,white,elegant,1357,0.2
7258,12,white,elegant,1358,0.2
7259,12,white,elegant,1359,0.2
7260,12,white,elegant,1360,0.2
7261,12,white,elegant,1361,0.2
7262,12,white,elegant,1362,0.2
7263,12,white,elegant,1363,0.2
7264,12,white,elegant,1364,0.2
7265,12,white,elegant,1365,0.2
7266,12,white,elegant,1366,0.2
7267,12,white,elegant,1367,0.2
7268,12,white,elegant,1368,0.2
7269,12,white,elegant,1369,0.2
7270,12,white,elegant,1370,0.2
7271,12,white,elegant,1371,0.2
7272,12,white,elegant,1372,0.2
7273,12,white,elegant,1373,0.2
7274,12,white,elegant,1374,0.2
7275,12,white,elegant,1375,0.2
7276,12,white,elegant,1376,0.2
7277,12,white,elegant,1377,0.2
7278,12,white,elegant,1378,0.2
7279,12,white,elegant,1379,0.2
7280,12,white,elegant,1380,0.2
7281,12,white,elegant,1381,0.2
7282,12,white,elegant,1382,0.2
7283,12,white,elegant,1383,0.2
7284,12,white,elegant,1384,0.2
7285,12,white,elegant,1385,0.2
7286,12,white,elegant,1386,0.2
7287,12,white,elegant,1387,0.2
7288,12,white,elegant,1388,0.2
7289,12,white,elegant,1389,0.2
7290,12,white,elegant,1300,1.0
7291,12,white,elegant,1301,1.0
7292,12,white,elegant,1302,1.0
7293,12,white,elegant,1303,1.0
7294,12,white,elegant,1304,1.0
7295,12,white,elegant,1305,1.0
7296,12,white,elegant,1306,1.0
7297,12,white,elegant,1307,1.0
7298,12,white,elegant,1308,1.0
7299,12,white,elegant,1309,1.0
7300,13,white,elegant,1300,0.2
7301,13,white,elegant,1301,0.2
7302,13,white,elegant,1302,0.2
7303,13,white,elegant,1303,0.2
7304,13,white,elegant,1304,0.2
7305,13,white,elegant,1305,0.2
7306,13,white,elegant,1306,0.2
7307,13,white,elegant,1307,0.2
7308,13,white,elegant,1308,0.2
7309,13,white,elegant,1309,0.2
7310,13,white,elegant,1310,0.2
7311,13,white,elegant,1311,0.2
7312,13,white,elegant,1312,0.2
7313,13,white,elegant,1313,0.2
7314,13,white,elegant,1314,0.2
7315,13,white,elegant,1315,0.2
7316,13,white,elegant,1316,0.2
7317,13,white,elegant,1317,0.2
7318,13,white,elegant,1318,0.2
7319,13,white,elegant,1319,0.2
7320,13,white,elegant,1320,0.2
7321,13,white,elegant,1321,0.2
7322,13,white,elegant,1322,0.2
7323,13,white,elegant,1323,0.2
7324,13,white,elegant,1324,0.2
7325,13,white,elegant,1325,0.2
7326,13,white,elegant,1326,0.2
7327,13,white,elegant,1327,0.2
7328,13,white,elegant,1328,0.2
7329,13,white,elegant,1329,0.2
7330,13,white,elegant,1330,0.2
7331,13,white,elegant,1331,0.2
7332,13,white,elegant,1332,0.2
7333,13,white,elegant,1333,0.2
7334,13,white,elegant,1334,0.2
7335,13,white,elegant,1335,0.2
7336,13,white,elegant,1336,0.2
7337,13,white,elegant,1337,0.2
7338,13,white,elegant,1338,0.2
7339,13,white,elegant,1339,0.2
7340,13,white,elegant,1340,0.2
7341,13,white,elegant,1341,0.2
7342,13,white,elegant,1342,0.2
7343,13,white,elegant,1343,0.2
7344,13,white,elegant,1344,0.2
7345,13,white,elegant,1345,0.2
7346,13,white,elegant,1346,0.2
7347,13,white,elegant,1347,0.2
7348,13,white,elegant,1348,0.2
7349,13,white,elegant,1349,0.2
7350,13,white,elegant,1350,0.2
7351,13,white,elegant,1351,0.2
7352,13,white,elegant,1352,0.2
7353,13,white,elegant,1353,0.2
7354,13,white,elegant,1354,0.2
7355,13,white,elegant,1355,0.2
7356,13,white,elegant,1356,0.2
7357,13,white,elegant,1357,0.2
7358,13,white,elegant,1358,0.2
7359,13,white,elegant,1359,0.2
7360,13,white,elegant,1360,0.2
7361,13,white,elegant,1361,0.2
7362,13,white,elegant,1362,0.2
7363,13,white,elegant,1363,0.2
7364,13,white,elegant,1364,0.2
7365,13,white,elegant,1365,0.2
7366,13,white,elegant,1366,0.2
7367,13,white,elegant,1367,0.2
7368,13,white,elegant,1368,0.2
7369,13,white,elegant,1369,0.2
7370,13,white,elegant,1370,0.2
7371,13,white,elegant,1371,0.2
7372,13,white,elegant,1372,0.2
7373,13,white,elegant,1373,0.2
7374,13,white,elegant,1374,0.2
7375,13,white,elegant,1375,0.2
7376,13,white,elegant,1376,0.2
7377,13,white,elegant,1377,0.2
7378,13,white,elegant,1378,0.2
7379,13,white,elegant,1379,0.2
7380,13,white,elegant,1380,0.2
7381,13,white,elegant,1381,0.2
7382,13,white,elegant,1382,0.2
7383,13,white,elegant,1383,0.2
7384,13,white,elegant,1384,0.2
7385,13,white,elegant,1385,0.2
7386,13,white,elegant,1386,0.2
7387,13,white,elegant,1387,0.2
7388,13,white,elegant,1388,0.2
7389,13,white,elegant,1389,0.2
7390,13,white,elegant,1300,1.0
7391,13,white,elegant,1301,1.0
7392,13,white,elegant,1302,1.0
7393,13,white,elegant,1303,1.0
7394,13,white,elegant,1304,1.0
7395,13,white,elegant,1305,1.0
7396,13,white,elegant,1306,1.0
7397,13,white,elegant,1307,1.0
7398,13,white,elegant,1308,1.0
7399,13,white,elegant,1309,1.0
7400,14,white,elegant,1300,0.2
7401,14,white,elegant,1301,0.2
7402,14,white,elegant,1302,0.2
7403,14,white,elegant,1303,0.2
7404,14,white,elegant,1304,0.2
7405,14,white,elegant,1305,0.2
7406,14,white,elegant,1306,0.2
7407,14,white,elegant,1307,0.2
7408,14,white,elegant,1308,0.2
7409,14,white,elegant,1309,0.2
7410,14,white,elegant,1310,0.2
7411,14,white,elegant,1311,0.2
7412,14,white,elegant,1312,0.2
7413,14,white,elegant,1313,0.2
7414,14,white,elegant,1314,0.2
7415,14,white,elegant,1315,0.2
7416,14,white,elegant,1316,0.2
7417,14,white,elegant,1317,0.2
7418,14,white,elegant,1318,0.2
7419,14,white,elegant,1319,0.2
7420,14,white,elegant,1320,0.2
7421,14,white,elegant,1321,0.2
7422,14,white,elegant,1322,0.2
7423,14,white,elegant,1323,0.2
7424,14,white,elegant,1324,0.2
7425,14,white,elegant,1325,0.2
7426,14,white,elegant,1326,0.2
7427,14,white,elegant,1327,0.2
7428,14,white,elegant,1328,0.2
7429,14,white,elegant,1329,0.2
7430,14,white,elegant,1330,0.2
7431,14,white,elegant,1331,0.2
7432,14,white,elegant,1332,0.2
7433,14,white,elegant,1333,0.2
7434,14,white,elegant,1334,0.2
7435,14,white,elegant,1335,0.2
7436,14,white,elegant,1336,0.2
7437,14,white,elegant,1337,0.2
7438,14,white,elegant,1338,0.2
7439,14,white,elegant,1339,0.2
7440,14,white,elegant,1340,0.2
7441,14,white,elegant,1341,0.2
7442,14,white,elegant,1342,0.2
7443,14,white,elegant,1343,0.2
7444,14,white,elegant,1344,0.2
7445,14,white,elegant,1345,0.2
7446,14,white,elegant,1346,0.2
7447,14,white,elegant,1347,0.2
7448,14,white,elegant,1348,0.2
7449,14,white,elegant,1349,0.2
7450,14,white,elegant,1350,0.2
7451,14,white,elegant,1351,0.2
7452,14,white,elegant,1352,0.2
7453,14,white,elegant,1353,0.2
7454,14,white,elegant,1354,0.2
7455,14,white,elegant,1355,0.2
7456,14,white,elegant,1356,0.2
7457,14,white,elegant,1357,0.2
7458,14,white,elegant,1358,0.2
7459,14,white,elegant,1359,0.2
7460,14,white,elegant,1360,0.2
7461,14,white,elegant,1361,0.2
7462,14,white,elegant,1362,0.2
7463,14,white,elegant,1363,0.2
7464,14,white,elegant,1364,0.2
7465,14,white,elegant,1365,0.2
7466,14,white,elegant,1366,0.2
7467,14,white,elegant,1367,0.2
7468,14,white,elegant,1368,0.2
7469,14,white,elegant,1369,0.2
7470,14,white,elegant,1370,0.2
7471,14,white,elegant,1371,0.2
7472,14,white,elegant,1372,0.2
7473,14,white,elegant,1373,0.2
7474,14,white,elegant,1374,0.2
7475,14,white,elegant,1375,0.2
7476,14,white,elegant,1376,0.2
7477,14,white,elegant,1377,0.2
7478,14,white,elegant,1378,0.2
7479,14,white,elegant,1379,0.2
7480,14,white,elegant,1380,0.2
7481,14,white,elegant,1381,0.2
7482,14,white,elegant,1382,0.2
7483,14,white,elegant,1383,0.2
7484,14,white,elegant,1384,0.2
7485,14,white,elegant,1385,0.2
7486,14,white,elegant,1386,0.2
7487,14,white,elegant,1387,0.2
7488,14,white,elegant,1388,0.2
7489,14,white,elegant,1389,0.2
7490,14,white,elegant,1300,1.0
7491,14,white,elegant,1301,1.0
7492,14,white,elegant,1302,1.0
7493,14,white,elegant,1303,1.0
7494,14,white,elegant,1304,1.0
7495,14,white,elegant,1305,1.0
7496,14,white,elegant,1306,1.0
7497,14,white,elegant,1307,1.0
7498,14,white,elegant,1308,1.0
7499,14,white,elegant,1309,1.0
7500,15,white,elegant,1300,0.2
7501,15,white,elegant,1301,0.2
7502,15,white,elegant,1302,0.2
7503,15,white,elegant,1303,0.2
7504,15,white,elegant,1304,0.2
7505,15,white,elegant,1305,0.2
7506,15,white,elegant,1306,0.2
7507,15,white,elegant,1307,0.2
7508,15,white,elegant,1308,0.2
7509,15,white,elegant,1309,0.2
7510,15,white,elegant,1310,0.2
7511,15,white,elegant,1311,0.2
7512,15,white,elegant,1312,0.2
7513,15,white,elegant,1313,0.2
7514,15,white,elegant,1314,0.2
7515,15,white,elegant,1315,0.2
7516,15,white,elegant,1316,0.2
7517,15,white,elegant,1317,0.2
7518,15,white,elegant,1318,0.2
7519,15,white,elegant,1319,0.2
7520,15,white,elegant,1320,0.2
7521,15,white,elegant,1321,0.2
7522,15,white,elegant,1322,0.2
7523,15,white,elegant,1323,0.2
7524,15,white,elegant,1324,0.2
7525,15,white,elegant,1325,0.2
7526,15,white,elegant,1326,0.2
7527,15,white,elegant,1327,0.2
7528,15,white,elegant,1328,0.2
7529,15,white,elegant,1329,0.2
7530,15,white,elegant,1330,0.2
7531,15,white,elegant,1331,0.2
7532,15,white,elegant,1332,0.2
7533,15,white,elegant,1333,0.2
7534,15,white,elegant,1334,0.2
7535,15,white,elegant,1335,0.2
7536,15,white,elegant,1336,0.2
7537,15,white,elegant,1337,0.2
7538,15,white,elegant,1338,0.2
7539,15,white,elegant,1339,0.2
7540,15,white,elegant,1340,0.2
7541,15,white,elegant,1341,0.2
7542,15,white,elegant,1342,0.2
7543,15,white,elegant,1343,0.2
7544,15,white,elegant,1344,0.2
7545,15,white,elegant,1345,0.2
7546,15,white,elegant,1346,0.2
7547,15,white,elegant,1347,0.2
7548,15,white,elegant,1348,0.2
7549,15,white,elegant,1349,0.2
7550,15,white,elegant,1350,0.2
7551,15,white,elegant,1351,0.2
7552,15,white,elegant,1352,0.2
7553,15,white,elegant,1353,0.2
7554,15,white,elegant,1354,0.2
7555,15,white,elegant,1355,0.2
7556,15,white,elegant,1356,0.2
7557,15,white,elegant,1357,0.2
7558,15,white,elegant,1358,0.2
7559,15,white,elegant,1359,0.2
7560,15,white,elegant,1360,0.2
7561,15,white,elegant,1361,0.2
7562,15,white,elegant,1362,0.2
7563,15,white,elegant,1363,0.2
7564,15,white,elegant,1364,0.2
7565,15,white,elegant,1365,0.2
7566,15,white,elegant,1366,0.2
7567,15,white,elegant,1367,0.2
7568,15,white,elegant,1368,0.2
7569,15,white,elegant,1369,0.2
7570,15,white,elegant,1370,0.2
7571,15,white,elegant,1371,0.2
7572,15,white,elegant,1372,0.2
7573,15,white,elegant,1373,0.2
7574,15,white,elegant,1374,0.2
7575,15,white,elegant,1375,0.2
7576,15,white,elegant,1376,0.2
7577,15,white,elegant,1377,0.2
7578,15,white,elegant,1378,0.2
7579,15,white,elegant,1379,0.2
7580,15,white,elegant,1380,0.2
7581,15,white,elegant,1381,0.2
7582,15,white,elegant,1382,0.2
7583,15,white,elegant,1383,0.2
7584,15,white,elegant,1384,0.2
7585,15,white,elegant,1385,0.2
7586,15,white,elegant,1386,0.2
7587,15,white,elegant,1387,0.2
7588,15,white,elegant,1388,0.2
7589,15,white,elegant,1389,0.2
7590,15,white,elegant,1300,1.0
7591,15,white,elegant,1301,1.0
7592,15,white,elegant,1302,1.0
7593,15,white,elegant,1303,1.0
7594,15,white,elegant,1304,1.0
7595,15,white,elegant,1305,1.0
7596,15,white,elegant,1306,1.0
7597,15,white,elegant,1307,1.0
7598,15,white,elegant,1308,1.0
7599,15,white,elegant,1309,1.0
7600,16,white,elegant,1300,0.2
7601,16,white,elegant,1301,0.2
7602,16,white,elegant,1302,0.2
7603,16,white,elegant,1303,0.2
7604,16,white,elegant,1304,0.2
7605,16,white,elegant,1305,0.2
7606,16,white,elegant,1306,0.2
7607,16,white,elegant,1307,0.2
7608,16,white,elegant,2300,0.2
7609,16,white,elegant,1309,0.2
7610,16,white,elegant,1310,0.2
7611,16,white,elegant,1311,0.2
7612,16,white,elegant,1312,0.2
7613,16,white,elegant,1313,0.2
7614,16,white,elegant,1314,0.2
7615,16,white,elegant,1315,0.2
7616,16,white,elegant,1316,0.2
7617,16,white,elegant,1317,0.2
7618,16,white,elegant,1318,0.2
7619,16,white,elegant,1319,0.2
7620,16,white,elegant,1320,0.2
7621,16,white,elegant,1321,0.2
7622,16,white,elegant,1322,0.2
7623,16,white,elegant,1323,0.2
7624,16,white,elegant,1324,0.2
7625,16,white,elegant,1325,0.2
7626,16,white,elegant,1326,0.2
7627,16,white,elegant,1327,0.2
7628,16,white,elegant,1328,0.2
7629,16,white,elegant,1329,0.2
7630,16,white,elegant,1330,0.2
7631,16,white,elegant,1331,0.2
7632,16,white,elegant,1332,0.2
7633,16,white,elegant,1333,0.2
7634,16,white,elegant,1334,0.2
7635,16,white,elegant,1335,0.2
7636,16,white,elegant,1336,0.2
7637,16,white,elegant,1337,0.2
7638,16,white,elegant,1338,0.2
7639,16,white,elegant,1339,0.2
7640,16,white,elegant,1340,0.2
7641,16,white,elegant,1341,0.2
7642,16,white,elegant,1342,0.2
7643,16,white,elegant,1343,0.2
7644,16,white,elegant,1344,0.2
7645,16,white,elegant,1345,0.2
7646,16,white,elegant,1346,0.2
7647,16,white,elegant,1347,0.2
7648,16,white,elegant,1348,0.2
7649,16,white,elegant,1349,0.2
7650,16,white,elegant,1350,0.2
7651,16,white,elegant,1351,0.2
7652,16,white,elegant,1352,0.2
7653,16,white,elegant,1353,0.2
7654,16,white,elegant,1354,0.2
7655,16,white,elegant,1355,0.2
7656,16,white,elegant,1356,0.2
7657,16,white,elegant,1357,0.2
7658,16,white,elegant,1358,0.2
7659,16,white,elegant,1359,0.2
7660,16,white,elegant,1360,0.2
7661,16,white,elegant,1361,0.2
7662,16,white,elegant,1362,0.2
7663,16,white,elegant,1363,0.2
7664,16,white,elegant,1364,0.2
7665,16,white,elegant,1365,0.2
7666,16,white,elegant,1366,0.2
7667,16,white,elegant,1367,0.2
7668,16,white,elegant,1368,0.2
7669,16,white,elegant,1369,0.2
7670,16,white,elegant,1370,0.2
7671,16,white,elegant,1371,0.2
7672,16,white,elegant,1372,0.2
7673,16,white,elegant,1373,0.2
7674,16,white,elegant,1374,0.2
7675,16,white,elegant,1375,0.2
7676,16,white,elegant,1376,0.2
7677,16,white,elegant,1377,0.2
7678,16,white,elegant,1378,0.2
7679,16,white,elegant,1379,0.2
7680,16,white,elegant,1380,0.2
7681,16,white,elegant,1381,0.2
7682,16,white,elegant,1382,0.2
7683,16,white,elegant,1383,0.2
7684,16,white,elegant,1384,0.2
7685,16,white,elegant,1385,0.2
7686,16,white,elegant,1386,0.2
7687,16,white,elegant,1387,0.2
7688,16,white,elegant,1388,0.2
7689,16,white,elegant,1389,0.2
7690,16,white,elegant,1300,1.0
7691,16,white,elegant,1301,1.0
7692,16,white,elegant,1302,1.0
7693,16,white,elegant,1303,1.0
7694,16,white,elegant,1304,1.0
7695,16,white,elegant,1305,1.0
7696,16,white,elegant,1306,1.0
7697,16,white,elegant,1307,1.0
7698,16,white,elegant,1308,1.0
7699,16,white,elegant,1309,1.0
7700,17,white,elegant,1300,0.2
7701,17,white,elegant,1301,0.2
7702,17,white,elegant,1302,0.2
7703,17,white,elegant,1303,0.2
7704,17,white,elegant,1304,0.2
7705,17,white,elegant,1305,0.2
7706,17,white,elegant,1306,0.2
7707,17,white,elegant,1307,0.2
7708,17,white,elegant,1308,0.2
7709,17,white,elegant,1309,0.2
7710,17,white,elegant,1310,0.2
7711,17,white,elegant,1311,0.2
7712,17,white,elegant,1312,0.2
7713,17,white,elegant,1313,0.2
7714,17,white,elegant,1314,0.2
7715,17,white,elegant,1315,0.2
7716,17,white,elegant,1316,0.2
7717,17,white,elegant,1317,0.2
7718,17,white,elegant,1318,0.2
7719,17,white,elegant,1319,0.2
7720,17,white,elegant,1320,0.2
7721,17,white,elegant,1321,0.2
7722,17,white,elegant,1322,0.2
7723,17,white,elegant,1323,0.2
7724,17,white,elegant,1324,0.2
7725,17,white,elegant,1325,0.2
7726,17,white,elegant,1326,0.2
7727,17,white,elegant,1327,0.2
7728,17,white,elegant,1328,0.2
7729,17,white,elegant,1329,0.2
7730,17,white,elegant,1330,0.2
7731,17,white,elegant,1331,0.2
7732,17,white,elegant,1332,0.2
7733,17,white,elegant,1333,0.2
7734,17,white,elegant,1334,0.2
7735,17,white,elegant,1335,0.2
7736,17,white,elegant,1336,0.2
7737,17,white,elegant,1337,0.2
7738,17,white,elegant,1338,0.2
7739,17,white,elegant,1339,0.2
7740,17,white,elegant,1340,0.2
7741,17,white,elegant,1341,0.2
7742,17,white,elegant,1342,0.2
7743,17,white,elegant,1343,0.2
7744,17,white,elegant,1344,0.2
7745,17,white,elegant,1345,0.2
7746,17,white,elegant,1346,0.2
7747,17,white,elegant,1347,0.2
7748,17,white,elegant,1348,0.2
7749,17,white,elegant,1349,0.2
7750,17,white,elegant,1350,0.2
7751,17,white,elegant,1351,0.2
7752,17,white,elegant,1352,0.2
7753,17,white,elegant,1353,0.2
7754,17,white,elegant,1354,0.2
7755,17,white,elegant,1355,0.2
7756,17,white,elegant,1356,0.2
7757,17,white,elegant,1357,0.2
7758,17,white,elegant,1358,0.2
